NPC1Theta
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.3790374894246127
2.358470542548403
2.338375488086581
2.3107766074281035
2.2862690846848044
2.268489116140654
2.2401017326708703
2.218816491799992
2.1952054778447057
2.172815390081708
2.1516397876066358
2.147698886242082
2.1493108335242828
2.150080950660651
2.150478240042636
2.150195037521798
2.1461572858663525
2.1349318745509924
2.1226061782397894
2.1084352910544992
2.0948205803996647
2.094042212395761
2.098376211129505
2.1038475867746524
2.108868715586772
2.113861348575449
2.118750789004464
2.1237462824254005
2.1284599394284927
2.134069784653913
2.140072751907422
