,id,time,ego_x,ego_y,heading,id1_x,id1_y,id1_theta,throttle,brake,steering,id2_x,id2_y,id2_theta
8040,139,1697026471.0495784,592614.3147964478,4134152.759979248,2.307591420046619,592597.0943603516,4134164.9722595215,2.11439436053638,15.738684364735605,0.0,-0.6259683246666093,,,
8041,139,1697026471.2259357,592613.5391616821,4134153.615386963,2.3057231851289357,592597.0868988037,4134164.848083496,2.11439436053638,12.559999999999999,2.9338987060602095,-0.5509592567556986,,,
8042,139,1697026471.2990654,592613.1730575562,4134154.0202331543,2.3049663477957516,592597.0868988037,4134164.848083496,2.11439436053638,0.0,14.524235368509272,-0.4663391629344568,,,
8043,139,1697026471.4445274,592612.4457321167,4134154.826446533,2.3037033617713227,592597.0868988037,4134164.848083496,2.11439436053638,0.0,18.570750488022377,-0.3800019755725575,,,
8044,139,1697026471.5273309,592612.0874328613,4134155.2243652344,2.3032098478354612,592597.0868988037,4134164.848083496,2.11439436053638,0.0,15.621575874139825,-0.3073661911138603,,,
8045,139,1697026471.6376972,592611.7324447632,4134155.618988037,2.302795367991868,592596.8692779541,4134165.090209961,2.11439436053638,0.0,14.964473604385859,-0.2583115826933785,,,
8046,139,1697026471.7018814,592611.4244842529,4134155.961669922,2.3024905744756605,592596.6079711914,4134165.3809509277,2.11439436053638,0.0,27.43057240620862,-0.2075331235203374,,,
8047,139,1697026471.8102329,592611.4244842529,4134155.961669922,2.3024905744756605,592596.353729248,4134165.6638183594,2.11439436053638,0.0,23.344397522666842,-0.17559584021577387,,,
8048,139,1697026471.8869205,592610.8638839722,4134156.5859069824,2.3019895045340864,592596.0495147705,4134166.002258301,2.11439436053638,0.0,25.815520272577967,-0.14560701365543494,,,
8049,139,1697026472.0476806,592610.1970291138,4134157.3293151855,2.3015765133884862,592595.8272323608,4134166.249572754,2.11439436053638,0.0,28.89303329260526,-0.09419333078908236,,,
8050,139,1697026472.1476076,592609.8739471436,4134157.6896362305,2.301446282398146,592595.5408172607,4134166.5682373047,2.11439436053638,0.0,35.504221472849295,-0.056604312875786045,,,
8051,139,1697026472.247018,592609.5603256226,4134158.0395507812,2.301353792839188,592595.3028182983,4134166.83303833,2.11439436053638,0.0,38.71945367474366,-0.03055355065988591,,,
8052,139,1697026472.2854087,592609.2575759888,4134158.3774108887,2.301286517401035,592595.0491638184,4134167.115234375,2.11439436053638,0.0,39.404754694599944,0.0022929507080184566,,,
8053,139,1697026472.3651545,592609.0023956299,4134158.6622314453,2.301250775751268,592594.7892608643,4134167.4044189453,2.11439436053638,0.0,44.656441806563144,0.036825983747100166,,,
8054,139,1697026472.4520404,592608.7556610107,4134158.9376831055,2.301229228809138,592594.6901626587,4134167.5147094727,2.11439436053638,0.0,45.05779692550887,0.056796866880770305,,,
8055,139,1697026472.6053898,592608.173248291,4134159.5876464844,2.3011375180685274,592594.387550354,4134167.850341797,2.11439436053638,0.0,44.67892345310546,0.09992243018892821,,,
8056,139,1697026472.6905758,592607.938117981,4134159.850189209,2.3011808533803872,592594.0272598267,4134168.2498779297,2.11439436053638,0.0,45.151687990835015,0.13963165220042023,,,
8057,139,1697026472.7667952,592607.7442626953,4134160.066558838,2.3012437781938972,592593.6463241577,4134168.6723327637,2.11439436053638,0.0,44.78317855040724,0.14905013012726837,,,
8058,139,1697026472.9025612,592607.7442626953,4134160.066558838,2.3012437781938972,592593.2863388062,4134169.0715637207,2.11439436053638,0.0,47.35367189441173,0.1513660476304515,,,
8059,139,1697026472.9881077,592607.3907470703,4134160.461090088,2.3013821986933882,592592.8504180908,4134169.555053711,2.11439436053638,0.0,47.4834360447631,0.15732281535041237,,,
8060,139,1697026473.076382,592607.2102813721,4134160.662475586,2.3014559062288065,592592.5455780029,4134169.8931274414,2.11439436053638,0.0,47.82482063031658,0.1693652715017679,,,
8061,139,1697026473.1637256,592607.065322876,4134160.82421875,2.3015198381639994,592592.1247329712,4134170.3598632812,2.11439436053638,0.0,48.17125808822598,0.1792284528936385,,,
8062,139,1697026473.3062375,592606.779510498,4134161.142944336,2.3016570998861337,592591.8096160889,4134170.709350586,2.11439436053638,0.0,49.60266719297119,0.18844909698138285,,,
8063,139,1697026473.3827052,592606.6473693848,4134161.290283203,2.3017234184967332,592591.4018707275,4134171.1614990234,2.11439436053638,0.0,52.289955694906695,0.20813164703806786,,,
8064,139,1697026473.46888,592606.5832443237,4134161.361755371,2.3017582420329186,592591.3314056396,4134171.2396850586,2.11439436053638,0.0,51.110286249242904,0.2218596572828075,,,
8065,139,1697026473.6234064,592606.4035110474,4134161.562133789,2.3018638938053932,592590.9647521973,4134171.6655273438,2.11439436053638,0.0,50.74742966872899,0.24109188137334567,,,
8066,139,1697026473.7131531,592606.3617401123,4134161.608520508,2.3018196864280753,592590.5368652344,4134172.1625061035,2.11439436053638,0.0,51.289119083791505,0.26583460060702924,,,
8067,139,1697026473.7841182,592606.3323059082,4134161.6411132812,2.3017454362257164,592590.1364898682,4134172.6275634766,2.11439436053638,8.39303218414887,25.335756662113802,0.30774774947650546,,,
8068,139,1697026473.878897,592606.3309326172,4134161.6426696777,2.3017503642681785,592589.7074584961,4134173.1258239746,2.11439436053638,41.53040763878609,0.0,0.3312179378249634,,,
8069,139,1697026474.0244062,592606.3302536011,4134161.643432617,2.3017760845436275,592589.2614440918,4134173.6438598633,2.11439436053638,80.62946727468368,0.0,0.3306901086545759,,,
8070,139,1697026474.104961,592606.3231124878,4134161.6513671875,2.301770898385791,592588.845779419,4134174.126647949,2.11439436053638,68.5798679801853,0.0,0.33154480722642715,,,
8071,139,1697026474.1977057,592606.3027267456,4134161.674194336,2.3018791094374436,592588.4018249512,4134174.642272949,2.11439436053638,62.05146002024149,0.0,0.3228344521046781,,,
8072,139,1697026474.346964,592606.2225341797,4134161.7636413574,2.301990573695017,592587.9837493896,4134175.127807617,2.11439436053638,59.41521804085647,0.0,0.3004850956090724,,,
8073,139,1697026474.429034,592606.1643371582,4134161.828552246,2.302061086260534,592587.6427612305,4134175.5238952637,2.11439436053638,62.4142110529091,0.0,0.2651741652786054,,,
8074,140,1697026483.1074784,592625.7336883545,4134140.914367676,2.3782049400479144,592611.7843704224,4134148.4139404297,2.3790374696974936,14.780402045740917,8.7,-4.260370530174471,592616.1385192871,4134161.130004883,2.3782489077048297
8075,140,1697026483.1975005,592625.7093353271,4134140.9375,2.3777666411791536,592611.777267456,4134148.4212646484,2.3790374696974936,20.54508071721589,0.0,-4.206861915023335,592615.8100585938,4134161.4442443848,2.378329601485234
8076,140,1697026483.3468328,592625.6629257202,4134140.9819641113,2.3770781395991154,592611.4279403687,4134148.796600342,2.3790374696974936,58.11800707847334,0.0,-4.192784788729367,592615.7585372925,4134161.493499756,2.3782491740209366
8077,140,1697026483.4300454,592625.6270751953,4134141.016357422,2.376534377153626,592611.0105285645,4134149.2451171875,2.3790374696974936,76.58161740304551,0.0,-4.158955719460676,592615.6290359497,4134161.6174316406,2.3783309330657687
8078,140,1697026483.513859,592625.573638916,4134141.067779541,2.375764405085784,592610.6145553589,4134149.6705932617,2.3790374696974936,70.53986145200632,0.0,-4.080578528113778,592615.4401168823,4134161.7981262207,2.3782507719175783
8079,140,1697026483.593614,592625.5031967163,4134141.135620117,2.374772918958234,592610.1951599121,4134150.1212768555,2.3790374696974936,79.71136344986107,0.0,-4.031937467525911,592615.2062225342,4134162.021911621,2.378333329910731
8080,140,1697026483.6882823,592625.4200820923,4134141.215942383,2.3736213247822127,592609.7783584595,4134150.5691833496,2.3790374696974936,46.31805026401561,0.0,-3.8817635571758458,592614.9385147095,4134162.2781066895,2.378251837182006
8081,140,1697026483.8268557,592625.2401046753,4134141.390258789,2.3712394017727227,592609.3536148071,4134151.0255737305,2.3790374696974936,34.054320837832705,0.0,-3.787717954719425,592614.6455383301,4134162.5584106445,2.3783354604395868
8082,140,1697026483.8268557,592625.2401046753,4134141.390258789,2.3712394017727227,592608.9585952759,4134151.450073242,2.3790374696974936,32.19843927468911,0.0,-3.7722477578433327,592614.3338088989,4134162.856689453,2.378252902446434
8083,140,1697026483.99602,592625.1843338013,4134141.4444274902,2.370532566955303,592608.5161819458,4134151.9254455566,2.3790374696974936,45.437506848401966,0.0,-3.6439265546581794,592614.0082550049,4134163.1680908203,2.3783378572845493
8084,140,1697026484.0722187,592625.0971221924,4134141.52935791,2.3694564701669973,592608.1184082031,4134152.352874756,2.3790374696974936,22.633733741360288,0.0,-3.528060222402742,592613.6725692749,4134163.48928833,2.3782537013947547
8085,140,1697026484.2281997,592624.8779373169,4134141.7433776855,2.366862380252739,592607.8234481812,4134152.6697998047,2.3790374696974936,47.33321090971883,0.0,-3.449710386570193,592613.3295135498,4134163.817565918,2.3783402541295118
8086,140,1697026484.31607,592624.7281341553,4134141.890319824,2.365119430328754,592607.6074905396,4134153.0987243652,2.361366064421162,31.522822704074237,0.0,-3.3605802329541747,592613.1453399658,4134163.993774414,2.3782537013947547
8087,140,1697026484.4059668,592624.56640625,4134142.0494384766,2.363285648968273,592607.3287200928,4134153.652404785,2.3385190719224624,32.25816992965753,0.0,-3.2606861849896682,592612.694229126,4134164.425354004,2.3783415857100465
8088,140,1697026484.4681184,592624.4198608398,4134142.1941833496,2.3616792424591893,592607.0537490845,4134154.1985473633,2.315951445019948,53.32228808378049,0.0,-3.079044453448994,592612.0526428223,4134165.0391845703,2.378253168762541
8089,140,1697026484.6268778,592624.1441650391,4134142.4676208496,2.358754394234272,592606.7841415405,4134154.7339782715,2.2937960754509845,23.407366536433905,0.0,-2.965529425959807,592611.2760009766,4134165.782196045,2.378343982555009
8090,140,1697026484.7401426,592623.9571228027,4134142.653991699,2.356883094788719,592606.5249633789,4134155.2487487793,2.272478003722256,34.267602709312165,0.0,-2.8710710338418766,592610.4042510986,4134166.6162719727,2.378251570865899
8091,140,1697026484.7870073,592623.7884597778,4134142.822631836,2.3552477012515753,592606.2550811768,4134155.784790039,2.2502640446097644,28.960853370909557,0.0,-2.772065058634272,592609.465888977,4134167.514038086,2.378347977296613
8092,140,1697026484.8671813,592623.6161880493,4134142.9954223633,2.3536099299398776,592605.9773712158,4134156.336364746,2.2273949478741883,33.187537946022154,0.0,-2.6772194470245063,592608.4812469482,4134168.4561157227,2.3782491740209366
8093,140,1697026485.0467825,592623.3042984009,4134143.309692383,2.350758311597593,592605.7077255249,4134156.8718566895,2.205186315083836,27.69526028916074,0.0,-2.5880676713247026,592607.4646072388,4134169.428741455,2.3783517057221104
8094,140,1697026485.1224065,592623.2815246582,4134143.3327026367,2.3505572628295823,592605.4405212402,4134157.402648926,2.183176886741478,28.943432758914746,0.0,-2.538164671742539,592606.4260406494,4134170.4224243164,2.3782457119115463
