NPC1LaneOffset
0.021027320090664294
0.027945992651100583
0.032938098032284466
0.037445103204618774
0.04011038762206226
0.04625985465115451
0.04930852121755122
0.0550973366934751
0.06754165976527143
0.08118631019347643
0.09327860740358361
0.11584808178154012
0.13409532523356596
0.1610189293210366
0.18276201905557943
0.18484048520427698
0.18594902218343512
0.19842904151305113
0.20889450076040048
0.2222584635929234
0.23103165982138946
0.2525726696769382
0.2707932223100473
0.28914017658558755
0.3036512478855815
0.31699806783441
0.32950103475833853
0.3327642586190765
0.3536929528788654
0.39226726217241314
0.4324622792203094
0.46851484862253945
0.49911885624040275
0.5418587235228253
0.5731485549877335
0.6041887838960646
0.6420517177659215
0.648315868516945
0.704016461117645
0.7607155181942876
0.8007248387520365
0.8486791264073525
0.9042347097418646
0.9646532300839004
1.02861745212021
1.0785024841764381
1.1272506066960004
1.146970564906429
1.321846369215838
1.502890031179568
1.69052469792679
1.874441094900521
-1.8438288142210857
-1.6425644831315023
-1.439082946092245
-1.2346612240806278
-1.0475188318235964
-0.8809096852507116
-0.7567934671876371
-0.6448787030204828
-0.5385755444086888
-0.4324133025633517
-0.3173689735279314
-0.21179903684656015
-0.1126347768424807
-0.025562777834612086
0.06328435016753839
0.1323722731796635
0.19424783463667442
0.24576539119176605
0.2880233140607048
0.3127707993471654
0.3281760389668306
0.342164152887096
0.35243857135512785
0.3575608389727234
0.3629828592356785
0.3661236844525511
