LateralDistanceNPC1
0.21157118361051075
0.21616380465184026
0.21694308039902388
0.21853899129669838
0.21983389040699397
0.21985883917411359
0.22039753947643578
0.21958158902708447
0.2216826041699642
0.22639899050522877
0.22921924156032178
0.2341961606152253
0.23567761474656854
0.23461737638179972
0.23278910772975844
0.2301330782860646
0.22887710551620769
0.22643239706565782
0.22526361759743263
0.22187552261293592
0.21653291611536113
0.2129636422404157
0.21585641252943158
0.21336165382682298
0.20794415206389175
0.2066252453983029
0.20564567516693147
0.19923494305982448
0.19784687826519426
0.20125162573088606
0.2084055158400084
0.21513846155192395
0.21414678116621833
0.2180881193909311
0.22079473015308543
0.22373659749766653
0.22681107799643335
0.22059087473057856
0.21916647200415984
0.2296240462272262
0.2493221734241749
0.27420136380143173
0.28875174591200053
0.29521627923111216
0.3099829777690165
0.3133508415223415
0.31707899052873
0.31619873394488734
0.3811141241022579
0.5287182929680203
0.6790428506546085
1.3041909049470495
2.2132640423050525
2.3286974853194216
2.326908756274007
2.3016477911014706
2.274765820118562
2.2295854578321688
2.1892017333707336
2.158253585542429
2.150510417650354
2.1021275689112104
2.0112704145464892
1.9430044428463549
1.9274460516583816
1.8332604898271636
1.6223863715187947
1.6035507287608364
1.5393050804672999
1.4860102838299356
1.4353624812191694
1.3848715116719679
1.3267301637271738
1.2632696542980322
1.2017267607022077
1.1508457948111075
1.103456835876525
1.0464552738992057
