Unnamed: 0,id,time,egoX,egoY,heading,NPC1X,NPC1Y,NPC1Theta,throttle,brake,steering
58,2,1697440491.728989,592515.4503173828,4134551.481597901,-2.335607613252296,592482.6284332275,4134511.06111145,0.8085255806727787,64.36630005127958,0.0,0.5567414463012315
59,2,1697440491.8957047,592515.065612793,4134551.0804748535,-2.3347837141185,592482.6284332275,4134511.06111145,0.8085255806727787,30.544281705671978,0.0,0.6850540915872345
60,2,1697440491.967457,592514.9405517578,4134550.9499816895,-2.334504564152409,592482.6284332275,4134511.06111145,0.8085255806727787,28.685393159318,0.0,0.7693867073470386
61,2,1697440492.077229,592514.7621459961,4134550.763641357,-2.334046758391235,592482.6284332275,4134511.06111145,0.8085255806727787,28.16222251215916,0.0,0.8206318117196156
62,2,1697440492.1276777,592514.5549926758,4134550.547073364,-2.333490506340394,592482.6284332275,4134511.06111145,0.8085255806727787,29.05541567351264,0.0,0.916866985793476
63,2,1697440492.2901871,592514.1014709473,4134550.072113037,-2.332098122121769,592482.6284332275,4134511.06111145,0.8085255806727787,39.837756328251714,0.0,0.9962815105236348
64,2,1697440492.3688753,592513.9367980957,4134549.8993225098,-2.331544807560008,592482.6284332275,4134511.06111145,0.8085255806727787,62.361791169707466,0.0,1.0251780856773072
65,2,1697440492.4872742,592513.6828308105,4134549.632415772,-2.330633050714773,592482.6284332275,4134511.06111145,0.8085255806727787,59.023391713594926,0.0,0.9853506953884332
66,2,1697440492.530081,592513.4156799316,4134549.351211548,-2.329687281350619,592482.6284332275,4134511.06111145,0.8085255806727787,61.58881800650986,0.0,1.2424468779562128
67,2,1697440492.690601,592512.8999938965,4134548.806838989,-2.327505514129296,592482.6284332275,4134511.06111145,0.8085255806727787,51.48207205928934,0.0,1.320051829132806
68,2,1697440492.7861578,592512.6909790039,4134548.585586548,-2.326523325451399,592482.6284332275,4134511.06111145,0.8085255806727787,18.182451335138737,0.0,1.362668734476731
69,2,1697440492.7861578,592512.6909790039,4134548.585586548,-2.326523325451399,592482.6284332275,4134511.06111145,0.8085255806727787,19.21322518934752,0.0,1.2833574933935297
70,2,1697440492.950832,592512.079864502,4134547.936279297,-2.3236827519679366,592483.1864318848,4134511.64553833,0.8085261133049926,38.71110224882534,0.0,1.2970399538912285
71,2,1697440493.0755844,592511.935760498,4134547.782546997,-2.3230719660262453,592483.8822784424,4134512.374328613,0.8085261133049926,54.4850557213,0.0,1.5403947903297213
72,2,1697440493.0755844,592511.935760498,4134547.782546997,-2.3230719660262453,592484.5599365234,4134513.084106445,0.8085261133049926,61.10598122418568,0.0,1.5914867519732374
73,2,1697440493.247975,592511.3961181641,4134547.2054748535,-2.3205976861315767,592485.2291259766,4134513.784973145,0.8085261133049926,36.94027699501892,0.0,1.6247886190846312
74,2,1697440493.348011,592510.7629089355,4134546.524871826,-2.317111357759547,592485.9328155518,4134514.521987915,0.8085261133049926,17.565004003972906,0.0,1.894831933498568
75,2,1697440493.4962726,592510.3681945801,4134546.098297119,-2.314829233183429,592486.6142272949,4134515.235671997,0.8085261133049926,15.699999999999998,0.0,2.23497267767226
76,2,1697440493.4962726,592510.3681945801,4134546.098297119,-2.314829233183429,592487.2719421387,4134515.924545288,0.8085261133049926,15.699999999999998,0.0,2.9309978623577964
77,2,1697440493.6364777,592509.662689209,4134545.3310394287,-2.3104797739472414,592487.9687347412,4134516.6543273926,0.8085261133049926,4.709999999999999,10.15,3.4638222128433767
78,2,1697440493.7957687,592509.0010681152,4134544.6052703857,-2.3049671613949343,592488.6253662109,4134517.3420562735,0.8085261133049926,12.56,2.9,4.219396350241498
79,2,1697440493.8086743,592508.6037597656,4134544.1655426025,-2.301040218765852,592489.3213806152,4134518.071029663,0.8085261133049926,0.0,14.5,7.519242564430708
80,2,1697440493.9991186,592507.9032897949,4134543.381164551,-2.290277873970439,592489.9702453613,4134518.750610352,0.8085261133049926,0.0,14.912978869359687,8.257507929171398
81,2,1697440493.9991186,592507.9032897949,4134543.381164551,-2.290277873970439,592490.6837768555,4134519.497955322,0.8085261133049926,0.0,27.316451228598304,10.64526472356165
82,2,1697440494.175699,592507.4747619629,4134542.892883301,-2.279854042102423,592491.4234313965,4134520.272628784,0.8085261133049926,0.0,21.70195736480592,11.42194527555698
83,2,1697440494.2957304,592506.8520812988,4134542.1638793945,-2.2588384824138448,592492.1700897217,4134521.054641724,0.8085261133049926,0.0,19.147505053124647,13.77126619453838
84,2,1697440494.381159,592506.4930419922,4134541.728668213,-2.2417375654405607,592492.8762207031,4134521.79421997,0.8085261133049926,0.0,22.740765079740186,14.559684102580423
85,2,1697440494.4556024,592506.1838684082,4134541.341430664,-2.224697623330448,592493.5888977051,4134522.540649414,0.8085261133049926,0.0,27.13617626242471,15.790035248356322
86,2,1697440494.5332427,592505.8863220215,4134540.955459594,-2.207466000776092,592494.3056030273,4134523.291290283,0.8085261133049926,0.0,27.13694550117527,16.799675864439074
87,2,1697440494.688645,592505.3633728027,4134540.240005493,-2.173432274423892,592495.0457000732,4134524.066436768,0.8085261133049926,0.0,29.690376655583048,18.07733737488807
88,2,1697440494.7669497,592505.040222168,4134539.769866944,-2.1497507074027453,592495.7628936768,4134524.8175811768,0.8085261133049926,0.0,34.68952902645991,19.4152513755625
89,2,1697440494.847344,592504.8269348145,4134539.445480346,-2.132366277756379,592496.4989013672,4134525.5884552,0.8085261133049926,0.0,41.33632823389984,21.29686522180321
90,2,1697440494.9278955,592504.5989074707,4134539.083877564,-2.112461439371492,592497.0994262695,4134526.2174072266,0.8085261133049926,0.0,44.24684247911209,22.58063347465875
91,2,1697440495.0998423,592504.2200012207,4134538.441650391,-2.07367582144126,592497.7760314941,4134526.926071167,0.8085261133049926,0.0,47.25925756079332,23.15403431785931
92,2,1697440495.0998423,592504.2200012207,4134538.441650391,-2.07367582144126,592498.4399719238,4134527.621444702,0.8085261133049926,0.0,49.822134288056446,24.20562542791557
93,2,1697440495.2958272,592504.003326416,4134538.044418335,-2.0487511169782984,592499.1086120605,4134528.321746826,0.8085261133049926,0.0,50.35198579622937,24.241050293133
94,2,1697440495.340189,592503.8330383301,4134537.7126922607,-2.027443586766433,592499.7401733398,4134528.983200073,0.8085261133049926,0.0,46.56583851366008,25.956784801782675
95,2,1697440495.505398,592503.6997680664,4134537.438858032,-2.0097591907904526,592500.4035949707,4134529.678070069,0.8085261133049926,0.0,47.648957384225056,26.630375016585724
96,2,1697440495.567884,592503.4655456543,4134536.92036438,-1.9744296698928263,592501.0893249512,4134530.396270752,0.8085261133049926,0.0,45.25271629556988,30.18788391321096
97,2,1697440495.567884,592503.4655456543,4134536.92036438,-1.9744296698928263,592501.8096923828,4134531.150741577,0.8085261133049926,0.0,50.56244154326482,32.744939596737055
98,2,1697440495.7316213,592503.2978515625,4134536.510421753,-1.9427449839118989,592502.4819030762,4134531.8547973633,0.8085261133049926,0.0,48.29728911253975,28.804146936892465
99,2,1697440495.7316213,592503.2978515625,4134536.510421753,-1.9427449839118989,592503.1481018066,4134532.55253601,0.8085261133049926,0.0,53.2236443749757,26.441523303288456
100,3,1697440504.013984,592516.430847168,4134552.500869751,-2.337404468119976,592482.6284332275,4134511.06111145,0.8085255806727787,19.485054914333823,0.0,0.4534299771147035
101,3,1697440504.0869746,592516.2684326172,4134552.3321990967,-2.337150590592886,592482.6284332275,4134511.06111145,0.8085255806727787,20.60962851674048,0.0,0.4774801201151671
102,3,1697440504.167983,592516.1219177246,4134552.179992676,-2.336914167417559,592482.6284332275,4134511.06111145,0.8085255806727787,51.29171050866834,0.0,0.5229397526703061
103,3,1697440504.3318963,592515.8069152832,4134551.852523804,-2.336324104792848,592482.6284332275,4134511.06111145,0.8085255806727787,37.17230791232315,0.0,0.5680336581830084
104,3,1697440504.4081824,592515.6152954102,4134551.653060913,-2.33593760788558,592482.6284332275,4134511.06111145,0.8085255806727787,47.859541801905934,0.0,0.6109791055162923
105,3,1697440504.4931798,592515.4591064453,4134551.4904022217,-2.335595364070434,592482.6284332275,4134511.06111145,0.8085255806727787,39.95039963463335,0.0,0.6665173200859915
106,3,1697440504.5672448,592515.2698669434,4134551.293197632,-2.33515544051549,592482.6284332275,4134511.06111145,0.8085255806727787,32.205714719529034,0.0,0.7310701638207503
107,3,1697440504.7303538,592514.9509277344,4134550.960372925,-2.3343631199622887,592482.6284332275,4134511.06111145,0.8085255806727787,45.39706355021637,0.0,0.788959369807717
108,3,1697440504.807645,592514.7430419922,4134550.743209839,-2.333780545118266,592482.6284332275,4134511.06111145,0.8085255806727787,45.84912014326673,0.0,0.8326215679335729
109,3,1697440504.8875616,592514.5238342285,4134550.513946533,-2.3331250223847384,592482.6284332275,4134511.06111145,0.8085255806727787,23.481472625679267,0.0,0.916785219228481
110,3,1697440504.968006,592514.2993774414,4134550.2788391113,-2.332421414725776,592482.6284332275,4134511.06111145,0.8085255806727787,26.387111184367985,0.0,0.9620143097286168
111,3,1697440505.1306827,592513.8702697754,4134549.828475952,-2.3310038754755418,592482.6284332275,4134511.06111145,0.8085255806727787,24.31566715349599,0.0,1.0224910128843765
112,3,1697440505.2114017,592513.6072692871,4134549.551803589,-2.330081593366476,592482.6284332275,4134511.06111145,0.8085255806727787,41.02176189235563,0.0,0.9689816272464096
113,3,1697440505.2890987,592513.3980102539,4134549.331314087,-2.3293644917041654,592482.6284332275,4134511.06111145,0.8085255806727787,49.09872971022008,0.0,1.2513696614968952
114,3,1697440505.2890987,592513.3980102539,4134549.331314087,-2.3293644917041654,592482.6284332275,4134511.06111145,0.8085255806727787,61.9944874986373,0.0,1.3158373174372548
115,3,1697440505.4727516,592512.8501586914,4134548.752624512,-2.32697449750805,592482.6284332275,4134511.06111145,0.8085255806727787,39.77863857253527,0.0,1.3858088972913556
116,3,1697440505.632419,592512.4231872559,4134548.299682617,-2.3249152729600944,592482.6284332275,4134511.06111145,0.8085255806727787,18.68684144892996,0.0,1.4568431698152495
117,3,1697440505.7002006,592512.0231323242,4134547.8736572266,-2.3229521543612783,592482.6284332275,4134511.06111145,0.8085255806727787,18.952080793075574,0.0,1.474666973360652
118,3,1697440505.7002006,592512.0231323242,4134547.8736572266,-2.3229521543612783,592482.6284332275,4134511.06111145,0.8085255806727787,36.69070198931501,0.0,1.7646412746038682
119,3,1697440505.9283974,592511.3558959961,4134547.1593322754,-2.3194392736328417,592482.6284332275,4134511.06111145,0.8085255806727787,44.550139997863695,0.0,1.8035030875707148
120,3,1697440505.9283974,592511.3558959961,4134547.1593322754,-2.3194392736328417,592482.6284332275,4134511.06111145,0.8085255806727787,28.67360960651041,0.0,1.952795561504776
121,3,1697440506.111567,592510.7183227539,4134546.472061157,-2.315270693614827,592482.6284332275,4134511.06111145,0.8085255806727787,22.24999634396565,0.0,1.9725103753561304
122,3,1697440506.1673734,592510.3955383301,4134546.121948242,-2.3130816603770565,592482.6284332275,4134511.06111145,0.8085255806727787,16.461131703033654,0.0,2.066596721594548
123,3,1697440506.3321743,592509.7881164551,4134545.458969116,-2.3087716379101835,592482.6284332275,4134511.06111145,0.8085255806727787,16.499676739501318,0.0,2.538036816968189
124,3,1697440506.3321743,592509.7881164551,4134545.458969116,-2.3087716379101835,592483.1170654297,4134511.5728912354,0.8085261133049926,18.753552286746963,0.0,3.0415152725833856
125,3,1697440506.4878569,592509.0992736816,4134544.699905396,-2.302825942881414,592483.676071167,4134512.158355713,0.8085261133049926,14.9982467735657,1.45,3.705123877278111
126,3,1697440506.5673635,592508.7747192383,4134544.339126587,-2.299238857193367,592484.2476196289,4134512.756988525,0.8085261133049926,0.0,14.5,5.254451188934082
127,3,1697440506.7275555,592508.1327209473,4134543.617050171,-2.288103350892104,592484.8103485107,4134513.346343994,0.8085261133049926,0.0,14.5,6.535214204957569
128,3,1697440506.8262892,592507.8965454102,4134543.347351074,-2.282734606572146,592485.3842010498,4134513.947402954,0.8085261133049926,0.0,14.5,7.322067587528579
129,3,1697440506.888488,592507.7406005859,4134543.167785645,-2.2788523129058573,592485.9513549805,4134514.5414123535,0.8085261133049926,0.0,22.78744370120362,8.298865176940605
130,3,1697440507.0198245,592507.4705810547,4134542.853500366,-2.271492579818309,592486.5259094238,4134515.143157959,0.8085261133049926,0.0,25.855948260458938,8.757341247998093
131,3,1697440507.0541594,592507.1364746094,4134542.457946777,-2.2608422156700136,592487.0995941162,4134515.7440338135,0.8085261133049926,0.0,24.55431013005996,10.125558516864103
132,3,1697440507.1736245,592506.8511047363,4134542.112991333,-2.251347482920191,592487.6807250977,4134516.352661133,0.8085261133049926,0.0,16.83266924726086,11.018127666457874
133,3,1697440507.2874577,592506.3027648926,4134541.4295654297,-2.2298421798640486,592488.2698974609,4134516.96975708,0.8085261133049926,0.0,23.26129136053636,12.282074459764363
134,3,1697440507.4187994,592506.0713195801,4134541.1316223145,-2.219657495408597,592488.7914123535,4134517.515960693,0.8085261133049926,0.0,28.90114747560571,13.66515536045724
135,3,1697440507.4920614,592505.7848815918,4134540.753723145,-2.2050515602021896,592489.3853759766,4134518.1380462646,0.8085261133049926,0.0,32.667872793352444,14.670542640585095
136,3,1697440507.5334234,592505.5414428711,4134540.422897339,-2.191918031990894,592489.9650878906,4134518.745239258,0.8085261133049926,0.0,36.505344924234976,17.318380332968612
137,3,1697440507.6907158,592505.0922851562,4134539.786468506,-2.163955392629491,592490.5762329102,4134519.385314941,0.8085261133049926,0.0,39.554578706821545,18.392611136779017
138,3,1697440507.7701478,592504.9123840332,4134539.519775391,-2.151317788091818,592491.1565246582,4134519.993087769,0.8085261133049926,0.0,41.79695339020141,20.747746528265274
139,3,1697440507.927573,592504.6750488281,4134539.155517578,-2.131274608554275,592491.7661132812,4134520.6315307617,0.8085261133049926,0.0,45.05228759311254,21.114072578707816
140,3,1697440507.927573,592504.6750488281,4134539.155517578,-2.131274608554275,592492.3432159424,4134521.235961914,0.8085261133049926,0.0,44.84829162173087,21.681355453256884
141,3,1697440508.0979302,592504.3090515137,4134538.5560913086,-2.0956669470620533,592492.9445953369,4134521.865829468,0.8085261133049926,0.0,44.77758124089811,21.940183389634782
142,3,1697440508.0979302,592504.3090515137,4134538.5560913086,-2.0956669470620533,592493.5207977295,4134522.469329834,0.8085261133049926,0.0,41.52831013316309,24.50344826936966
143,3,1697440508.3295734,592503.9621276855,4134537.933059693,-2.056576627163267,592494.1338348389,4134523.111404419,0.8085261133049926,0.0,41.56546075500556,25.027837461974148
144,3,1697440508.3295734,592503.9621276855,4134537.933059693,-2.056576627163267,592494.6655578613,4134523.6683044434,0.8085261133049926,0.0,39.23146465338521,29.23042440253572
145,3,1697440508.5107718,592503.7568359375,4134537.530914306,-2.027810815211476,592495.1493988037,4134524.175064087,0.8085261133049926,0.0,39.099372600116894,29.658814112121345
146,3,1697440508.5774372,592503.6765441895,4134537.36428833,-2.014975323874406,592495.6654052734,4134524.715499878,0.8085261133049926,0.0,39.97110162767817,32.65463321850926
147,3,1697440508.7305698,592503.5505371094,4134537.0894470215,-1.9922274033192693,592496.2081298828,4134525.283920288,0.8085261133049926,0.0,51.31667482195459,27.969265419503927
148,3,1697440508.7305698,592503.5505371094,4134537.0894470215,-1.9922274033192693,592496.7245178223,4134525.8247680655,0.8085261133049926,0.0,51.27688423907923,25.480868000215303
149,3,1697440508.914839,592503.4437561035,4134536.841445923,-1.974944735982639,592497.2661743164,4134526.392074585,0.8085261133049926,0.0,52.26028899945944,25.909197344807563
150,3,1697440508.914839,592503.4437561035,4134536.841445923,-1.974944735982639,592497.7960510254,4134526.947036743,0.8085261133049926,0.0,52.71802613415447,26.41736753388624
151,3,1697440509.0766203,592503.4352416992,4134536.8212280273,-1.973649752124228,592498.3367919922,4134527.513366699,0.8085261133049926,0.0,54.267772078342944,26.28003989209557
152,3,1697440509.225222,592503.3935546875,4134536.720932007,-1.9669854254154124,592498.8509521484,4134528.0519104,0.8085261133049926,0.0,55.260206259826326,26.22450545683687
153,3,1697440509.2873223,592503.3928833008,4134536.7191314697,-1.9669234376239368,592499.4111328125,4134528.6386260986,0.8085261133049926,0.0,57.9369281349895,26.835725919519945
154,3,1697440509.2873223,592503.3928833008,4134536.7191314697,-1.9669234376239368,592499.7702636719,4134529.014770508,0.8085261133049926,0.0,52.64340863413513,26.835725919519945
155,3,1697440509.451332,592503.3929138184,4134536.719451904,-1.966925287911641,592500.1972961426,4134529.4620056152,0.8085261133049926,0.0,52.30244358773962,26.835725919519945
156,3,1697440509.572921,592503.3929138184,4134536.719558716,-1.9669261784034944,592500.6202392578,4134529.9049682617,0.8085261133049926,0.0,52.19832393455687,26.835725919519945
157,3,1697440509.7181842,592503.578125,4134537.762145996,-1.8259567227426807,592501.05859375,4134530.3641052246,0.8085261133049926,0.0,45.87044110689767,27.315957986905897
158,3,1697440509.7181842,592503.578125,4134537.762145996,-1.8259567227426807,592501.4662475586,4134530.7910614014,0.8085261133049926,0.0,31.735726160470985,-6.864715943351126
159,3,1697440509.9092464,592503.9200439453,4134539.017364502,-1.84583927055728,592501.9429016113,4134531.290283203,0.8085261133049926,0.0,32.40788500079055,-0.9112073512999724
160,3,1697440510.0074787,592504.1604614258,4134539.878616333,-1.9012280731059883,592502.3601379395,4134531.727264404,0.8085261133049926,12.22692821090774,8.458264987539003,5.5491898467111
161,4,1697440515.4696653,592517.5975952148,4134553.709754944,-2.3392779370854013,592482.6284332275,4134511.06111145,0.8085255806727787,69.6028654339813,0.0,-22.487448562996057
162,4,1697440515.5521808,592517.5209960938,4134553.630706787,-2.3471114886921,592482.6284332275,4134511.06111145,0.8085255806727787,61.12882939302004,0.0,-46.86161524054967
163,4,1697440515.6244729,592517.4306335449,4134553.540206909,-2.36253721223145,592482.6284332275,4134511.06111145,0.8085255806727787,54.22369096720969,0.0,-62.3397193249308
164,4,1697440515.7107377,592517.3284606934,4134553.442504883,-2.38378527078543,592482.6284332275,4134511.06111145,0.8085255806727787,54.416213149791005,0.0,-72.37801671500036
165,4,1697440515.864528,592517.0849304199,4134553.2297058105,-2.443633292689251,592482.6284332275,4134511.06111145,0.8085255806727787,76.44217859325836,0.0,-76.63154081007808
