RelativeHeadingNPC1
0.005505813885740156
0.006195055355938722
0.007197910102547839
0.008197379609716395
0.00906868767450364
0.009659925552838407
0.010876768388852242
0.011182275449875247
0.013315417038950294
0.014417456895022787
0.015814095599669502
0.017521655115324445
0.019799979222982503
0.02148333059090355
0.022949344415497654
0.024803531821223166
0.02718755199475374
0.028869649470203814
0.0292425940815433
0.031032416932769872
0.03301844865814267
0.034560916921745705
0.03589321139162412
0.037608567923494644
0.04119683307273086
0.0419187744298879
0.045328904907960064
0.04462943540769334
0.04746366314986487
0.048120165430382306
0.04991905287922974
0.05182335126895182
0.05300816880413534
0.0536191508922768
0.05405870921479111
0.054596976094299296
0.05570262479684245
0.05606241013424631
0.05629532016946632
0.0566966163526279
0.05679235137856159
0.05692993791908442
0.05703850438715286
0.057294670344245714
0.057440171771368086
0.05749688985880374
0.057562332550813916
0.05764221523827089
0.05247432613006081
0.0387989280407205
0.020511084400340447
0.02582606746197238
0.04278133016946737
0.058729858079296836
0.08561296416005558
0.10359841953363673
0.13003193260813325
0.15004817926561553
0.15762305312206057
0.15561889744790283
0.15446222905824605
0.1530015963051561
0.1575460517284544
0.1664176488534952
0.17904179602239587
0.19136603380580167
0.20559641972093537
0.21837590333256673
0.21916554645625663
0.21451497746113043
0.2081608698571317
0.20130040173654257
0.19388805337376766
0.18801414458743593
0.18154896709627313
0.17619953104039396
0.16982980486676957
0.16394787318711973
