RelativeX
0.26998372472373094
0.26998372472373094
0.26998372472373094
0.26998372472373094
0.30269214943092254
0.3323062926950258
0.3788192689271926
0.39646512645695736
0.4599749711682781
0.5203400359678325
0.5703925623607258
0.6404121700583921
0.6672410001968293
0.7943341380383199
0.5624456309423943
0.6249875364018652
0.5876350177536703
0.48941167729071516
0.5847880110199938
0.606215573427961
0.965883878413056
1.0149187653020566
1.3611399914573103
0.8907571268545493
0.9158358875066791
0.9856247860497969
0.5624447301727106
0.31412481026373196
0.30617844504774344
0.272184115725206
0.45773930690174464
0.4632558817443742
0.4061077735237977
0.35743646113304506
0.23633563772825864
0.13118870782396005
