RelativeAngle_1_rate,RelativeAngle_1_magnitude,RelativeAngle_1_mean,RelativeAngle_1_start,RelativeAngle_1_confidence,RelativeAngle_2_rate,RelativeAngle_2_magnitude,RelativeAngle_2_mean,RelativeAngle_2_start,RelativeAngle_2_confidence,result,NPC1X_1_rate,NPC1X_1_magnitude,NPC1X_1_mean,NPC1X_1_start,NPC1X_1_confidence,NPC1X_2_rate,NPC1X_2_magnitude,NPC1X_2_mean,NPC1X_2_start,NPC1X_2_confidence
-0.0035840518604715486,-0.03584051860471549,3.116826957067911,20,0.3594791681755562,-0.014825541520500952,-0.31133637193052,2.949408017157971,30,0.9771656905611875,1,0.5111516316731771,15.334548950195312,592490.044686381,10,0.19500489401459944,0.3792363947088068,4.171600341796875,592500.6343217329,40.0,0.19500489401459944
-0.004983158686150446,-0.04983158686150446,3.1013667397746163,25,0.19399075299254193,-0.017912661008425645,-0.2866025761348103,2.906585690209289,35,0.43173436053397474,1,0.6187689996534779,19.181838989257812,592491.8490536597,20,0.19254539896789177,,,,,
-0.002616718534533824,-0.01308359267266912,3.116637135911604,25,0.16063840746673677,-0.01418473778823612,-0.2978794935529585,2.9709756822985347,30,0.7956472407859415,1,0.11619873046875,0.58099365234375,592482.744631958,20,0.19343966397203227,0.6974041278545673,18.13250732421875,592493.0048018235,25.0,0.19343966397203227
-0.0012446820066879915,-0.043563870234079705,3.117104246096323,10,0.30284641005515517,-0.0015800013524093215,-0.006320005409637286,3.0952071834911523,45,0.6739970806247605,0,0.5176029205322266,20.704116821289062,592493.9706050872,5,0.7820199906187496,0.37601470947265625,1.504058837890625,592504.9965744019,45.0,0.4291816705097111
-0.00303764602921337,-0.0303764602921337,3.11872892291372,20,0.434927533373592,-0.013384837486629103,-0.25431191224595295,2.9739445602885626,30,0.7924896353674925,0,0.5994094848632813,17.982284545898438,592492.2722610474,15,0.806494630195423,0.3343048095703125,1.33721923828125,592502.1977996826,45.0,0.6603019559332473
-0.003364512964840749,-0.050467694472611235,3.115108151511822,25,0.5113546426884379,-0.008452179924095601,-0.0760696193168604,3.035439563692447,40,0.5113546426884379,0,0.6160354614257812,18.481063842773438,592491.6224146525,10,0.6370320705874445,0.499969482421875,4.499725341796875,592503.984547933,40.0,0.7780727280519886
-0.005301430439208499,-0.05301430439208499,3.108181217440213,30,0.2880267599842979,-0.01635382741380245,-0.3107227208622465,2.908213153412148,40,0.6410153428461314,1,0.5844080607096355,17.532241821289062,592491.4754821777,20,0.6528818326781072,0.3910488552517361,3.519439697265625,592502.5081210666,50.0,0.43763978013662136
-0.005311355963853704,-0.05311355963853703,3.097237094650262,25,0.08879996029349872,-0.011506317250186613,-0.1610884415026126,2.9705779569959785,35,0.4398290826186978,0,0.538067118326823,16.142013549804688,592490.5147054036,10,0.6563695025050776,0.4674343532986111,4.2069091796875,592501.441708035,40.0,0.2949258286387426
-0.0021232239797899675,-0.042464479595799354,3.1212778670362047,15,0.6931309873716834,-0.0013500877566891794,-0.01890122859364851,3.0760142302543465,35,0.6931309873716834,0,0.6355046590169271,19.065139770507812,592492.1189966837,10,0.18769646222686234,0.5041876898871528,4.537689208984375,592504.6175164117,40.0,0.18769646222686234
-0.009885208297506054,-0.09885208297506054,3.0612500647119254,25,0.07117264761504088,-0.017826753309010814,-0.2495745463261514,2.8631420883966063,35,0.15839764025644532,1,0.6719102530643858,19.485397338867188,592492.397417792,20,0.19346459765693835,,,,,
-0.0026590825930849606,-0.039886238896274406,3.1227662239851166,20,0.8038886422752519,-0.014618388550689356,-0.204657439709651,3.0027209846401606,35,0.8038886422752519,1,0.6949783325195312,13.899566650390625,592490.1422073364,20,0.195574751006694,0.6033359103732638,5.430023193359375,592500.4271714953,40.0,0.195574751006694
-0.003657202601257836,-0.03657202601257836,3.1134940785428715,30,0.24189691736568616,-0.015729863318409767,-0.26740767641296603,2.9628782576163273,40,0.8031260489036188,1,0.5663134765625,14.1578369140625,592491.3090338134,20,0.7961606317096451,0.45671335856119794,5.480560302734375,592501.8334528605,45.0,0.23979897402330758
-0.0016547101088993858,-0.024820651633490787,3.1278093113143184,15,0.7540417018720691,-0.005681821313999828,-0.10795460496599674,3.0403152960226745,30,0.6173571304259222,0,0.5283574422200521,15.850723266601562,592490.283950297,10,0.6557059271196567,0.4252861870659722,3.82757568359375,592500.9625651041,40.0,0.2412207300415818
-0.010170282474392067,-0.050851412371960336,3.0695324347855086,30,0.1375745773076802,-0.0251915993613554,-0.6549815833952404,2.7357912252736343,35,0.1375745773076802,1,0.5741704305013021,17.225112915039062,592490.9231384278,20,0.19183662154015246,0.44780106977982953,4.925811767578125,592502.9562710848,50.0,0.19183662154015246
-0.001748077291510312,-0.02622115937265468,3.12770153361533,20,0.7959689998119491,-0.011875902347857783,-0.16626263287000898,3.0388082354551704,35,0.6516842986427652,0,0.5117182413736979,15.351547241210938,592490.0241994222,10,0.6493413480136573,0.4250657823350694,3.825592041015625,592500.4429694281,40.0,0.19557785557698043
-0.002603633793324178,-0.052072675866483564,3.119489920119625,15,0.7847033774321084,-0.010932087869618487,-0.06559252721771092,3.0195571051503003,35,0.5260024040846126,1,0.6111425584362399,18.945419311523438,592491.7253669001,10,0.191881937047009,,,,,
-0.0019077265192353346,-0.02861589778853002,3.1265299431829305,20,0.7863626868091838,-0.009488009286511025,-0.13283213001115435,3.0485338031236777,35,0.6438193147637082,0,0.5737650553385417,17.21295166015625,592492.1644220988,10,0.9570017584514308,0.494232177734375,4.448089599609375,592503.6741366916,40.0,0.6414974627813509
-0.0016892704423145722,-0.03378540884629144,3.129625461025101,15,0.3384865435382637,-0.007430481820810282,-0.10402674549134394,3.059916881914994,35,0.6167626946602708,0,0.5840087890625,17.520263671875,592492.8832056682,10,0.7641779212070522,0.4931776258680556,4.4385986328125,592504.6684265137,40.0,0.9333690206873986
-0.002603576272956065,-0.052071525459121304,3.1166319339338235,15,0.9663137866970711,-0.008805048770029014,-0.1232706827804062,2.988446000969056,35,0.43419277278878476,0,0.6554608154296875,16.386520385742188,592492.4886236573,5,0.6256184049988355,0.5669266550164473,10.7716064453125,592507.2089602822,30.0,0.6256184049988355
-0.005131329760650871,-0.05131329760650871,3.1083138899899088,20,0.23412314865770914,-0.019186206311395077,-0.3453517136051114,2.9018885683560423,30,0.521050649645258,1,0.1017669677734375,0.5088348388671875,592482.7302001953,15,0.18899125195507138,0.6161553519112724,17.252349853515625,592492.4714044844,20.0,0.18899125195507138
-0.0013352432916425628,-0.013352432916425627,3.1317032940540113,15,0.17301509301652873,-0.0035517610890791196,-0.028414088712632957,3.10438526484685,25,0.17301509301652873,1,0.7044929504394531,14.089859008789062,592490.9532463073,5,0.9743302106691916,0.6252212524414062,5.00177001953125,592501.288974762,25.0,0.3584360534174359
-0.0031928991358809887,-0.03192899135880989,3.116809649350836,20,0.196169071625193,-0.0156019064301951,-0.2808343157435118,2.9619496605151863,30,0.196169071625193,1,0.112677001953125,0.563385009765625,592482.7411102295,15,0.19531313366453315,0.6642374311174665,18.598648071289062,592493.2640146528,20.0,0.19531313366453315
-0.004078120845749389,-0.04078120845749389,3.1119629244295814,20,0.35462608360689035,-0.01713761264296861,-0.308477027573435,2.9420235288752186,30,0.6461708540489715,1,0.6951416015625,13.90283203125,592491.0243682861,20,0.9758543588039952,0.6009330749511719,4.807464599609375,592500.9995040894,40.0,0.35899675618152993
-0.008108738869733933,-0.121631083046009,3.0737176864624587,25,0.12595002788912169,-0.0016809904577857163,-0.015128914120071446,2.993369261691441,40,0.12595002788912169,0,0.631148681640625,15.778717041015625,592492.0408605956,10,0.7307384930064316,0.5703342982700893,7.98468017578125,592505.001222883,35.0,0.5982780766822253
-0.001854225267025078,-0.03708450534050156,3.124318341094299,20,0.5724978927612214,-0.0038340491739251212,-0.03450644256532609,3.0826984716834054,40,0.699250505259441,0,0.4927317301432292,14.781951904296875,592491.0386667887,10,0.19222955628713223,0.3730706108940972,3.357635498046875,592500.4904852973,40.0,0.19222955628713223
-0.001957746399547785,-0.02936619599321677,3.124181555183059,20,0.7532092202159071,-0.007152139545609781,-0.10012995363853694,3.0551153437934326,35,0.6166755520926491,0,0.600579833984375,18.01739501953125,592493.23450826,10,0.7559111374967455,0.5009765625,4.5087890625,592505.1838446723,40.0,0.7559111374967455
-0.0013811768144565307,-0.013811768144565306,3.1315788656682697,20,0.7800525600940765,-0.009004477177608439,-0.14407163484173502,3.0695895408936833,30,0.3505002087840582,1,0.6155764672064012,19.082870483398438,592491.8928124212,15,0.19258069809045172,,,,,
-0.0018870684678225836,-0.03774136935645167,3.126830248360925,20,0.39519727299356877,-0.005578373581959302,-0.05020536223763372,3.0755957752209095,40,0.720096380984642,0,0.5272669474283854,15.818008422851562,592491.5023885091,10,0.9778194351493769,0.4154256184895833,3.73883056640625,592501.7776489258,40.0,0.35971966736932814
-0.0032314613212566456,-0.048471919818849685,3.1158815561987923,25,0.5375970356788529,-0.015484755628028424,-0.24775609004845478,2.953782573734181,40,0.656622502156882,1,0.6074237060546875,15.185592651367188,592492.0964837647,20,0.7964295185308372,0.45793568004261365,5.03729248046875,592502.8733021129,45.0,0.43708978709848656
-0.001654164072600195,-0.0330832814520039,3.1249835862343853,25,0.5473917107459023,-0.001970927618135665,-0.00788371047254266,3.0996060581169873,45,0.44816642756763747,0,0.5614794921875,14.0369873046875,592491.7816882324,10,0.6400955933163001,0.45805576869419645,6.41278076171875,592502.7195303781,35.0,0.2876134898808115
-0.0031411108844495938,-0.03141110884449594,3.117339513236472,20,0.2950817097356638,-0.01577019754331113,-0.2838635557796003,2.9667732478696216,30,0.9797057780834111,1,0.6091852823893229,18.275558471679688,592492.9888570149,10,0.9611718811598807,0.4542045593261719,3.633636474609375,592504.3807525635,40.0,0.9611718811598807
-0.0006595796421234645,0.006595796421234645,,25,0.3431550647185882,-0.0009076496962521686,-0.017245344228791204,3.13950501991784,15,0.017084684667923133,0,0.5687858179995888,10.806930541992188,592488.4815882633,15,0.13363107510997982,,,,,
-0.002397392343831162,-0.047947846876623235,3.1246812258120658,20,0.3388473242495985,-0.01005926181620451,-0.09053335634584059,3.0475104668869823,40,0.7541185886276396,0,0.5904708862304687,17.714126586914062,592490.9334696452,5,0.4911574404238797,0.5258767264229911,7.362274169921875,592504.8049294607,35.0,0.5999010524246159
-0.002345064792378837,-0.04690129584757674,3.1220239146954776,20,0.6248208253490878,-0.010295119452887155,-0.09265607507598439,3.041921896404686,40,0.6248208253490878,0,0.579022216796875,17.37066650390625,592492.3531717936,5,0.8883691940260182,0.47166006905691965,6.603240966796875,592505.0839276995,35.0,0.7273351792362016
-0.0026238974304670037,-0.052477948609340075,3.1174750921316723,20,0.9384367471150223,-0.009101367200428633,-0.0819123048038577,3.0313704056543296,40,0.5150250065549516,0,0.5222769601004464,18.279693603515625,592492.1619358608,5,0.7847225559382836,0.396697998046875,3.570281982421875,592503.7678866916,40.0,0.7847225559382836
-0.0010328900414453557,-0.03615115145058745,3.120715419359943,10,0.3000071167342567,-0.0021142538010403555,-0.008457015204161422,3.1008285836920275,45,0.6676781171311056,0,0.5316253662109375,5.316253662109375,592498.2793899536,15,0.031101060871141235,0.5260607401529948,12.625457763671875,592507.414516449,25.0,0.41873653617968704
-0.001966107584452015,-0.0393221516890403,3.126725423289645,10,0.30420954056532784,-0.0016644498943560275,-0.009986699366136165,3.0884717027622237,30,0.8269272661626055,1,0.618792724609375,9.281890869140625,592489.7151123047,10,0.6429251932164206,0.5950664173473011,6.5457305908203125,592498.3274730336,25.0,0.10627481964832303
-0.002999903401545012,-0.05999806803090024,3.122021477765852,20,0.43303378001525417,-0.014538959288667799,-0.1308506335980102,3.013089510040509,40,0.646010487939713,0,0.6331385294596354,18.994155883789062,592491.8655334472,10,0.5197182688462234,0.460662841796875,4.145965576171875,592504.378692627,40.0,0.9469884285711125
-0.0019763427980717435,-0.02964514197107615,3.123973091376622,10,0.7932244858267509,-0.007410008895511799,-0.17784021349228318,3.0010742183118246,25,0.7932244858267509,0,0.6109278361002605,18.327835083007812,592491.4655543009,5,0.48033992852088275,0.5360303606305804,7.504425048828125,592505.4818943569,35.0,0.7165829686306953
-0.00687535341033989,-0.03437676705169945,3.0872019748713773,20,0.19566809410662944,-0.015281168101841583,-0.183374017222099,2.9683116182098837,25,0.19566809410662944,1,0.545379638671875,8.180694580078125,592493.382602946,10,0.12613590598114802,0.5233891805013021,6.280670166015625,592501.2712783813,25.0,0.22983460569253947
-0.0028758068124961067,-0.057516136249922134,3.119495011283167,20,0.537715085188985,-0.016821710093170555,-0.2355039413043878,2.9530115848446195,40,0.44024387663816883,1,0.5955952962239583,17.86785888671875,592492.1755147298,15,0.19334371922688437,0.4175177680121528,3.757659912109375,592503.3427802192,45.0,0.19334371922688437
-0.0012941283830044004,-0.012941283830044004,3.1264446500098835,20,0.17784791131005667,-0.004302542798451314,-0.08174831317057496,3.0751907323504377,30,0.17784791131005667,0,0.5839207967122396,17.517623901367188,592493.0354690552,5,0.7119483624397646,0.48079354422433035,6.731109619140625,592505.872177124,35.0,0.8695756935515447
-0.0012324409092146383,-0.018486613638219573,3.120763958548776,25,0.19664427281545702,-0.00023240887826325718,-0.0020916799043693146,3.108472367191524,40,0.29335878283580663,0,0.47783028738839284,16.72406005859375,592493.2952601841,10,0.6545853801804992,0.2990264892578125,1.19610595703125,592502.3879394531,45.0,0.799512388803785
-0.0024137685276333087,-0.03620652791449963,3.1241840856214864,15,0.6574228132240801,-0.011043106099024544,-0.20981901588146634,2.9932185166336014,30,0.9807595895604867,0,0.6554974365234375,16.387435913085938,592492.1488690185,15,0.9649780979122825,0.4931844075520833,4.43865966796875,592503.2533704969,40.0,0.6468441630159449
-0.0023577982822629313,-0.03536697423394397,3.1253568200876165,20,0.6559731224888201,-0.013396833147747866,-0.18755566406847013,3.0163524099676,35,0.978596905117684,1,0.5804306030273437,17.412918090820312,592491.4746887207,10,0.6563785812756477,0.3907708062065972,3.516937255859375,592502.3278503418,40.0,0.4399837208174998
-0.001524076127383145,-0.015240761273831449,3.1266571177600966,20,0.39925833805648087,-0.0043185982938019835,-0.08205336758223769,3.074084367005839,30,0.32688507978964604,0,0.5251913888113839,18.381698608398438,592493.304448591,5,0.7679234358780117,0.3847317165798611,3.46258544921875,592504.7685343424,40.0,0.7679234358780117
-0.0010822634179152412,-0.010822634179152413,3.1336543538594546,15,0.17490524455281112,-0.0050184002776454,-0.0552024030540994,3.1022142971060376,25,0.17490524455281112,1,0.6260566711425781,12.521133422851562,592488.4199737549,5,0.536990243591063,0.6216943914240057,6.8386383056640625,592499.262068315,25.0,0.13242016373581983
-0.002170863049743552,-0.054271576243588804,3.1113790031754167,10,0.16856115547922937,-0.0006967060522023529,-0.00975388473083294,3.076350489496829,35,0.16856115547922937,0,0.5137939453125,5.137939453125,592504.8945617676,20,0.007385890028740435,0.49573717619243424,9.41900634765625,592512.528819837,30.0,0.054574755762895596
-0.0029340330146882345,-0.04401049522032352,3.119137819098241,25,0.7063988205650933,-0.004174129391209203,-0.008348258782418405,3.07529142603723,40,0.578350438334657,1,0.6890696207682292,10.336044311523438,592489.7974161784,15,0.7994126747815449,0.6434783935546875,7.72174072265625,592499.656618754,30.0,0.16139863547918779
-0.0035218541132943314,-0.017609270566471658,3.1122775448146607,25,0.16191978556224162,-0.012761365802079164,-0.24246595023950412,2.9844424016476006,30,0.979557620164903,0,0.6970489501953125,20.911468505859375,592493.7945266723,15,0.7735821351404244,0.4247894287109375,1.69915771484375,592505.5372314453,45.0,0.42455087723952656
-0.00667518054940075,-0.03337590274700375,3.0958766574183665,25,0.10813906240207723,-0.018946107902630176,-0.24629940273419226,2.948235418734978,30,0.5356162824211753,1,0.6074180603027344,12.148361206054688,592489.8287628174,15,0.939481164212344,0.5168266296386719,4.134613037109375,592498.5913009644,35.0,0.1896779757760373
-0.0013675476102561035,-0.0068377380512805175,3.1264157930257226,30,0.25299009404068096,-0.0031733227548151255,-0.044426518567411755,3.1005262429680265,35,0.16958433148390992,0,0.4179473876953125,4.179473876953125,592501.2246368409,30,0.18426244277939854,0.3688388400607639,3.319549560546875,592505.4340922037,40.0,0.18426244277939854
-0.0017798379567216453,-0.02669756935082468,3.129342393867699,20,0.3848121299497482,-0.0074184651321191454,-0.037092325660595726,3.091864910543491,35,0.5740722394109764,1,0.5717201232910156,11.434402465820312,592487.9423461914,10,0.5084056368825249,0.5473892211914062,5.4738922119140625,592497.4602508545,30.0,0.12537128650602947
-0.0026062484664229222,-0.05212496932845845,3.124181307723254,15,0.3485304770363709,-0.010994320930891113,-0.07696024651623778,3.03477453228234,35,0.635063934717044,1,0.547100830078125,16.41302490234375,592491.9920618694,5,0.9803247005462735,0.38582066127232145,2.70074462890625,592501.8717520578,35.0,0.4404882821949825
-0.00158972808987361,-0.02384592134810415,3.1319415210381822,20,0.30450606822839066,-0.004444970940257864,-0.017779883761031456,3.105347372299696,35,0.454269673164751,1,0.664526577653556,19.271270751953125,592492.8548131483,10,0.19577919698742152,,,,,
-0.00724234672003945,-0.03621173360019725,3.097311148311174,25,0.08812405525780087,-0.014223008730176505,-0.12800707857158855,3.016622245776626,30,0.5331194674441414,1,0.7155601501464843,14.311203002929688,592490.3130783081,10,0.7979722386017019,0.62396240234375,5.61566162109375,592500.9437052408,30.0,0.29355758120711894
-0.0022982536045803802,-0.045965072091607606,3.1253711222709226,20,0.42644260589849076,-0.011985771832993899,-0.10787194649694509,3.0374566394819333,40,0.7770290894951606,1,0.5586385091145833,16.7591552734375,592491.5068369547,10,0.1950703115636884,0.4243537055121528,3.819183349609375,592502.224287245,40.0,0.1950703115636884
-0.004808825761900159,-0.024044128809500798,3.1050822576350545,25,0.10842514165565197,-0.01540366786897408,-0.16944034655871487,3.017597591710724,30,0.801159454228115,1,0.6360695131363407,19.718154907226562,592492.0515446817,10,0.1948774104826855,,,,,
-0.0014635490131087892,-0.029270980262175783,3.1239152065264912,20,0.8401716676652657,-0.0028581432138562826,-0.025723288924706544,3.0923143157553783,40,0.5631839109472208,0,0.5906402587890625,11.81280517578125,592495.0428970337,10,0.13048229854372437,0.5200902035361842,9.8817138671875,592506.4733292429,30.0,0.529131812728328
-0.0036688955626976495,-0.05503343344046474,3.1163722240954272,30,0.49634796986454005,-0.010656266944691462,-0.042625067778765846,3.051965714436257,45,0.60624077939975,0,0.613677978515625,18.41033935546875,592493.191485087,10,0.9335635862460363,0.4526197645399306,4.073577880859375,592504.7809007433,40.0,0.7643372180133987
-0.002335574402959217,-0.011677872014796087,3.120388896009138,20,0.2375706684254292,-0.01110241608343876,-0.15543382516814264,3.048185598268591,25,0.6457840309557132,1,0.705194091796875,14.1038818359375,592490.2283912658,10,0.7985002180895457,0.6265462239583334,5.638916015625,592500.7101677789,30.0,0.29375181400605693
-0.0016120424814756618,-0.016120424814756618,3.1252816292841596,25,0.5376736891996967,-0.013375254145880117,-0.21400406633408187,3.0290138734874126,35,0.5376736891996967,1,0.5322636922200521,15.967910766601562,592490.3754704794,10,0.5379199796021197,0.39536632191051135,4.349029541015625,592501.3578435724,40.0,0.24170302721257736
-0.00027491520387195044,-0.005498304077439009,3.131917550036708,20,0.6278508026760883,-0.00042422641883306983,-0.0038180377694976286,3.128489376010884,40,0.1267608908804517,0,0.4423150634765625,11.057876586914062,592498.2692614746,5,0.19582593313633065,0.4295766730057566,8.161956787109375,592508.3199495014,30.0,0.23918233485200321
-0.0010538719893587968,-0.026346799733969917,3.122869471995275,10,0.5893093550746544,-0.0035348632667741814,-0.04948808573483854,3.08841979808231,35,0.3234198313240366,0,0.467950439453125,2.339752197265625,592500.4377441406,15,0.018315638888734182,0.588775634765625,17.074493408203125,592510.3880004883,20.0,0.36787944117144233
-0.0013305551524035232,-0.01330555152403523,3.134498304966,20,0.16524305433225742,-0.0034064525651174016,-0.027251620520939213,3.113522705114878,30,0.16524305433225742,1,0.6444952828543526,18.045867919921875,592493.0054424831,10,0.19315148030029605,,,,,
-0.0015482523374278875,-0.02322378506141831,3.1307008883464835,20,0.44690897980364264,-0.0026828236277839737,-0.008048470883351921,3.107517145226798,35,0.44690897980364264,1,0.5925272623697917,8.887908935546875,592488.1726145427,10,0.9433728665553471,0.5722632774939904,7.439422607421875,592497.0624014047,25.0,0.07006767838937893
